gene_name,drug_name,interaction_source_db_name,interaction_score,interaction_type
PDE4A,FLAVOXATE HYDROCHLORIDE,ChEMBL,1,inhibitor
IL2RA,LMB-2,ChEMBL,1,binder
ITGAL,ROVELIZUMAB,ChEMBL,1,inhibitor
FN1,L19SIP 131I,ChEMBL,1,other/unknown
PPARA,NAVEGLITAZAR,ChEMBL,1,agonist
IL10,SCH-708980,ChEMBL,1,inhibitor
HTR1A,DEXFENFLURAMINE HYDROCHLORIDE,ChEMBL,1,agonist
ADRB1,DILEVALOL HYDROCHLORIDE,ChEMBL,1,inhibitor
SCN9A,ENCAINIDE HYDROCHLORIDE,ChEMBL,1,blocker
SCN11A,ENCAINIDE HYDROCHLORIDE,ChEMBL,1,blocker
CDK19,RONICICLIB,ChEMBL,1,inhibitor
PTGS1,FENCLOFENAC,ChEMBL,1,inhibitor
PTGS2,LUMIRACOXIB,ChEMBL,1,inhibitor
SCN4A,ENCAINIDE HYDROCHLORIDE,ChEMBL,1,blocker
ADH7,NITREFAZOLE,ChEMBL,1,inhibitor
ADH4,NITREFAZOLE,ChEMBL,1,inhibitor
VEGFA,VANUCIZUMAB,ChEMBL,1,inhibitor
CSF1R,EMACTUZUMAB,ChEMBL,1,inhibitor
AVPR1B,ARGIPRESSIN TANNATE,ChEMBL,1,agonist
GABRA1,CLOTIAZEPAM,ChEMBL,1,positive modulator
CACNA1I,TERODILINE HYDROCHLORIDE,ChEMBL,1,blocker
CACNG4,TERODILINE HYDROCHLORIDE,ChEMBL,1,blocker
CACNA1G,TERODILINE HYDROCHLORIDE,ChEMBL,1,blocker
CACNB3,TERODILINE HYDROCHLORIDE,ChEMBL,1,blocker
CACNG6,TERODILINE HYDROCHLORIDE,ChEMBL,1,blocker
IL1B,CDP-484,ChEMBL,1,inhibitor
MUC1,HUPAM4,ChEMBL,1,binder
GABRG3,MIDAZOLAM HYDROCHLORIDE,ChEMBL,1,positive modulator
GABRD,MIDAZOLAM HYDROCHLORIDE,ChEMBL,1,positive modulator
KCNH2,AMIFAMPRIDINE PHOSPHATE,ChEMBL,1,blocker
KCNA1,AMIFAMPRIDINE PHOSPHATE,ChEMBL,1,blocker
GNRHR,ELAGOLIX SODIUM,ChEMBL,1,inhibitor
RARB,TAMIBAROTENE,ChEMBL,1,agonist
TUBB4B,BELANTAMAB MAFODOTIN-BLMF,ChEMBL,1,inhibitor
TUBB3,BELANTAMAB MAFODOTIN-BLMF,ChEMBL,1,inhibitor
TUBA4A,BELANTAMAB MAFODOTIN-BLMF,ChEMBL,1,inhibitor
CACNA1C,MANIDIPINE,ChEMBL,1,blocker
C1S,HUMAN C1-ESTERASE INHIBITOR,ChEMBL,1,inhibitor
CCL18,GEPOTIDACIN,ChEMBL,1,inhibitor
MS4A1,ODRONEXTAMAB,ChEMBL,1,binder
TUBB4B,ABT-751,ChEMBL,1,inhibitor
TUBB2A,ABT-751,ChEMBL,1,inhibitor
TFPI,MARSTACIMAB,ChEMBL,1,inhibitor
PDE4D,GSK-256066,ChEMBL,1,inhibitor
MDM2,NAVTEMADLIN,ChEMBL,1,inhibitor
PDE4B,OGLEMILAST,ChEMBL,1,inhibitor
TP53,NAVTEMADLIN,ChEMBL,1,inhibitor
RPS27,EXALUREN,ChEMBL,1,modulator
RPL15,EXALUREN,ChEMBL,1,modulator
RPL5,EXALUREN,ChEMBL,1,modulator
RPL6,EXALUREN,ChEMBL,1,modulator
GPR84,GLPG-1205,ChEMBL,1,negative modulator
GABBR1,SGS-742,ChEMBL,1,inhibitor
IL17F,BIMEKIZUMAB,ChEMBL,1,inhibitor
HSP90AB1,BIIB021,ChEMBL,1,inhibitor
HSP90AA1,BIIB021,ChEMBL,1,inhibitor
ADRA1B,BUNAZOSIN,ChEMBL,1,inhibitor
SLC6A3,AMITIFADINE,ChEMBL,1,inhibitor
SLC6A4,AMITIFADINE,ChEMBL,1,inhibitor
GPR119,GSK-1292263,ChEMBL,1,agonist
DLL3,ROVALPITUZUMAB TESIRINE,ChEMBL,1,binder
KIF11,FILANESIB,ChEMBL,1,inhibitor
TNFRSF4,TELAZORLIMAB,ChEMBL,1,inhibitor
HDAC9,ABEXINOSTAT,ChEMBL,1,inhibitor
IMPDH2,AVN-944,ChEMBL,1,inhibitor
LAG3,MK-4280,ChEMBL,1,inhibitor
KIR3DL2,LACUTAMAB,ChEMBL,1,inhibitor
AKR1B1,SORBINIL,ChEMBL,1,inhibitor
TUBB6,ANG1005,ChEMBL,1,inhibitor
CYP3A43,RITONAVIR,ChEMBL,1,inhibitor
TFRC,PABINAFUSP ALFA,ChEMBL,1,binder
EGFR,ZIPALERTINIB,ChEMBL,1,inhibitor
CYP3A7,RITONAVIR,ChEMBL,1,inhibitor
PCSK9,TAFOLECIMAB,ChEMBL,1,inhibitor
HTR2A,SARPOGRELATE,ChEMBL,1,inhibitor
ADA,COFORMYCIN,ChEMBL,1,inhibitor
GIPR,TIRZEPATIDE,ChEMBL,1,agonist
ADRA1A,BUCINDOLOL HYDROCHLORIDE,ChEMBL,1,inhibitor
EGLN2,MOLIDUSTAT,ChEMBL,1,inhibitor
EGFR,MOBOCERTINIB,ChEMBL,1,inhibitor
MRPL36,BEKANAMYCIN,ChEMBL,1,inhibitor
ALCAM,PRALUZATAMAB RAVTANSINE,ChEMBL,1,binder
TUBB2A,PRALUZATAMAB RAVTANSINE,ChEMBL,1,inhibitor
CD3G,ODRONEXTAMAB,ChEMBL,1,binder
TUBB6,PRALUZATAMAB RAVTANSINE,ChEMBL,1,inhibitor
PRKAG2,ACADESINE,ChEMBL,1,activator
PDE4C,ROLIPRAM,ChEMBL,1,inhibitor
NFE2L2,OMAVELOXOLONE,ChEMBL,1,activator
TLR9,BAZLITORAN,ChEMBL,1,inhibitor
GABRA5,ZURANOLONE,ChEMBL,1,positive modulator
SOAT2,PACTIMIBE,ChEMBL,1,inhibitor
INSR,"INSULIN ZINC, EXTENDED",ChEMBL,1,agonist
TLR7,ENPATORAN,ChEMBL,1,inhibitor
NTRK2,TALETRECTINIB,ChEMBL,1,inhibitor
CACNA1S,FELODIPINE,ChEMBL,1,blocker
MRPL36,AMIKACIN,ChEMBL,1,inhibitor
SCN11A,PHENYTOIN SODIUM,ChEMBL,1,blocker
TUBB4A,VANDORTUZUMAB VEDOTIN,ChEMBL,1,inhibitor
TUBA1B,COLCHICINE,ChEMBL,1,inhibitor
GRIK1,SELURAMPANEL,ChEMBL,1,inhibitor
AR,SEVITERONEL,ChEMBL,1,inhibitor
GABBR2,SODIUM OXYBATE,ChEMBL,1,agonist
EGFR,MODOTUXIMAB,ChEMBL,1,inhibitor
SCN7A,LAMOTRIGINE,ChEMBL,1,blocker
GRIK2,TEZAMPANEL,ChEMBL,1,inhibitor
RPS14,MT-3724,ChEMBL,1,inhibitor
RPS29,MT-3724,ChEMBL,1,inhibitor
GABRQ,PROPOFOL,ChEMBL,1,positive modulator
MAPK1,MK-8353,ChEMBL,1,inhibitor
CACNA1B,LEVETIRACETAM,ChEMBL,1,blocker
CACNA1B,NP118809,ChEMBL,1,blocker
NDUFB4,ME-344,ChEMBL,1,inhibitor
PSMB11,OPROZOMIB,ChEMBL,1,inhibitor
GRIN1,RISLENEMDAZ,ChEMBL,1,inhibitor
EPOR,PEGINESATIDE ACETATE,ChEMBL,1,agonist
IMPDH1,MYCOPHENOLATE MOFETIL HYDROCHLORIDE,ChEMBL,1,inhibitor
ADRA2B,MEPHENTERMINE SULFATE,ChEMBL,1,agonist
TPH1,TELOTRISTAT ETHYL,ChEMBL,1,inhibitor
NPEPPS,TOSEDOSTAT,ChEMBL,1,inhibitor
GRIN2A,PERZINFOTEL,ChEMBL,1,inhibitor
ROCK1,AT-13148,ChEMBL,1,inhibitor
ITGA5,ATN-161,ChEMBL,1,inhibitor
NDUFS4,ME-344,ChEMBL,1,inhibitor
PPARG,BALAGLITAZONE,ChEMBL,1,agonist
PSMD2,OPROZOMIB,ChEMBL,1,inhibitor
AR,TESTOSTERONE,ChEMBL,1,agonist
CEACAM5,YTTRIUM Y 90 LABETUZUMAB,ChEMBL,1,binder
GABRB2,ABP-700,ChEMBL,1,agonist
RARA,TRETINOIN,ChEMBL,1,agonist
CHRNA1,CISATRACURIUM BESYLATE,ChEMBL,1,inhibitor
RPSA,FRAMYCETIN,ChEMBL,1,inhibitor
SLC6A3,NOMIFENSINE MALEATE,ChEMBL,1,inhibitor
PTGFR,DINOPROST TROMETHAMINE,ChEMBL,1,agonist
TUBB1,INDUSATUMAB VEDOTIN,ChEMBL,1,inhibitor
ADRA2A,PHENOXYBENZAMINE HYDROCHLORIDE,ChEMBL,1,inhibitor
GABRA3,OXAZEPAM,ChEMBL,1,positive modulator
NDUFS2,METFORMIN HYDROCHLORIDE,ChEMBL,1,inhibitor
TUBB3,BMS-275183,ChEMBL,1,modulator
ADRA1D,NOREPINEPHRINE BITARTRATE,ChEMBL,1,agonist
PTGS1,ACETAMINOPHEN,ChEMBL,1,inhibitor
MAP2K2,REFAMETINIB,ChEMBL,1,inhibitor
TLR8,TELRATOLIMOD,ChEMBL,1,agonist
MRPL36,DOXYCYCLINE ANHYDROUS,ChEMBL,1,inhibitor
MAP2K2,AVUTOMETINIB,ChEMBL,1,inhibitor
NDUFAF1,NV-128,ChEMBL,1,inhibitor
DHFR,METHOTREXATE SODIUM,ChEMBL,1,inhibitor
ERBB3,MM-121,ChEMBL,1,inhibitor
MRPL36,DOXYCYCLINE ANHYDROUS,ChEMBL,1,inhibitor
RPL17,EXALUREN,ChEMBL,1,modulator
TUBA3C,TUSAMITAMAB RAVTANSINE,ChEMBL,1,inhibitor
ADRB2,CELIPROLOL,ChEMBL,1,agonist
KCNC2,AMIFAMPRIDINE PHOSPHATE,ChEMBL,1,blocker
GRIN2A,KETAMINE HYDROCHLORIDE,ChEMBL,1,negative modulator
SCN3A,ORPHENADRINE HYDROCHLORIDE,ChEMBL,1,blocker
NISCH,RILMENIDINE,ChEMBL,1,agonist
TUBB3,IXABEPILONE,ChEMBL,1,inhibitor
CACNA1S,TERODILINE HYDROCHLORIDE,ChEMBL,1,blocker
HDAC1,ABEXINOSTAT,ChEMBL,1,inhibitor
CD3G,FLOTETUZUMAB,ChEMBL,1,binder
MTOR,INDOXIMOD,ChEMBL,1,activator
GABRA3,ZURANOLONE,ChEMBL,1,positive modulator
NDUFS8,METFORMIN HYDROCHLORIDE,ChEMBL,1,inhibitor
NDUFB8,METFORMIN HYDROCHLORIDE,ChEMBL,1,inhibitor
MTOR,APITOLISIB,ChEMBL,1,inhibitor
RPL27A,EXALUREN,ChEMBL,1,modulator
TOP1,GIMATECAN,ChEMBL,1,inhibitor
ADRA1D,MEPHENTERMINE SULFATE,ChEMBL,1,agonist
F11,HUMAN C1-ESTERASE INHIBITOR,ChEMBL,1,inhibitor
PGR,TELAPRISTONE ACETATE,ChEMBL,1,modulator
CALCRL,ATOGEPANT,ChEMBL,1,inhibitor
HDAC4,TACEDINALINE,ChEMBL,1,inhibitor
PSMB1,MARIZOMIB,ChEMBL,1,inhibitor
CACNA1D,LEVAMLODIPINE MALEATE,ChEMBL,1,blocker
SIGLEC10,CD24FC,ChEMBL,1,modulator
ACE,MOEXIPRIL HYDROCHLORIDE,ChEMBL,1,inhibitor
TUBA3C,ENAPOTAMAB VEDOTIN,ChEMBL,1,inhibitor
ABL1,BOSUTINIB,ChEMBL,1,inhibitor
PSMB1,BORTEZOMIB,ChEMBL,1,inhibitor
GABRA1,RESEQUINIL,ChEMBL,1,inverse agonist
RPS14,EXALUREN,ChEMBL,1,modulator
FNTA,LONAFARNIB,ChEMBL,1,inhibitor
NDUFAF3,METFORMIN HYDROCHLORIDE,ChEMBL,1,inhibitor
PRDX1,RAXIBACUMAB,ChEMBL,1,binder
CACNA2D2,GABAPENTIN,ChEMBL,1,modulator
GRIN2A,DELUCEMINE,ChEMBL,1,inhibitor
PSMA3,MARIZOMIB,ChEMBL,1,inhibitor
PIK3CA,BAY-1082439,ChEMBL,1,inhibitor
SRC,JNJ-26483327,ChEMBL,1,inhibitor
CD33,M195,ChEMBL,1,other/unknown
RPS6KB2,TAS0612,ChEMBL,1,inhibitor
IL13,CENDAKIMAB,ChEMBL,1,inhibitor
TBXA2R,SERATRODAST,ChEMBL,1,inhibitor
TLR2,TOMARALIMAB,ChEMBL,1,inhibitor
ADRA2B,DIPIVEFRIN HYDROCHLORIDE,ChEMBL,1,agonist
FGFR1,ORANTINIB,ChEMBL,1,inhibitor
RAMP1,ZAVEGEPANT,ChEMBL,1,inhibitor
JAK2,IZENCITINIB,ChEMBL,1,inhibitor
GABRG1,ZURANOLONE,ChEMBL,1,positive modulator
SRC,AZM-475271,ChEMBL,1,inhibitor
CASR,RONACALERET,ChEMBL,1,inhibitor
TOP2A,IDARUBICIN,ChEMBL,1,inhibitor
GABRE,MEPROBAMATE,ChEMBL,1,agonist
ADRA2C,DROXIDOPA,ChEMBL,1,agonist
F10,EDOXABAN,ChEMBL,1,inhibitor
NDUFS5,ME-344,ChEMBL,1,inhibitor
HTR1B,DEXFENFLURAMINE HYDROCHLORIDE,ChEMBL,1,agonist
CYP11A1,LEVOKETOCONAZOLE,ChEMBL,1,inhibitor
HRH1,CLEMASTINE FUMARATE,ChEMBL,1,inhibitor
HRH1,DEXCHLORPHENIRAMINE MALEATE,ChEMBL,1,inhibitor
DRD2,BENZQUINAMIDE HYDROCHLORIDE,ChEMBL,1,modulator
ADRA1A,PHENYLPROPANOLAMINE HYDROCHLORIDE,ChEMBL,1,agonist
CSF1R,SUNITINIB,ChEMBL,1,inhibitor
CHRM1,DIPHEMANIL METHYLSULFATE,ChEMBL,1,inhibitor
HTR3A,GRANISETRON HYDROCHLORIDE,ChEMBL,1,inhibitor
HTR1B,ALMOTRIPTAN MALATE,ChEMBL,1,agonist
PPARA,FENOFIBRIC ACID,ChEMBL,1,agonist
SCN5A,RANOLAZINE,ChEMBL,1,blocker
KLKB1,APROTININ,ChEMBL,1,inhibitor
PTGIR,ILOPROST,ChEMBL,1,agonist
SLC6A3,MODAFINIL,ChEMBL,1,inhibitor
OPRM1,FENTANYL CITRATE,ChEMBL,1,agonist
OPRM1,FENTANYL CITRATE,ChEMBL,1,agonist
NR3C1,BETAMETHASONE BENZOATE,ChEMBL,1,agonist
NR3C1,DEXAMETHASONE,ChEMBL,1,agonist
MAOB,RASAGILINE,ChEMBL,1,inhibitor
NR3C1,MIFEPRISTONE,ChEMBL,1,inhibitor
ERVW-4,ZALCITABINE,ChEMBL,1,inhibitor
DRD1,METHYLERGONOVINE MALEATE,ChEMBL,1,inhibitor
ERVW-4,ZIDOVUDINE,ChEMBL,1,inhibitor
OPRK1,HYDROCODONE POLISTIREX,ChEMBL,1,agonist
OPRK1,HYDROCODONE BITARTRATE,ChEMBL,1,agonist
TUBB4A,IXABEPILONE,ChEMBL,1,inhibitor
PDGFRB,SUNITINIB,ChEMBL,1,inhibitor
GRIN3A,KETAMINE HYDROCHLORIDE,ChEMBL,1,negative modulator
ADRA1B,CARVEDILOL,ChEMBL,1,inhibitor
PTGS2,"IBUPROFEN, SODIUM SALT",ChEMBL,1,inhibitor
ADORA2A,THEOPHYLLINE,ChEMBL,1,inhibitor
ADRA1B,PHENOXYBENZAMINE HYDROCHLORIDE,ChEMBL,1,inhibitor
CACNA1C,AMLODIPINE MALEATE,ChEMBL,1,blocker
CACNA1D,NISOLDIPINE,ChEMBL,1,blocker
CACNA1S,ISRADIPINE,ChEMBL,1,blocker
CACNA1D,NICARDIPINE HYDROCHLORIDE,ChEMBL,1,blocker
CHRNB4,PENTOLINIUM TARTRATE,ChEMBL,1,inhibitor
CHRNA3,PENTOLINIUM TARTRATE,ChEMBL,1,inhibitor
CD52,ALEMTUZUMAB,ChEMBL,1,inhibitor
GC,DOCOSANOL,ChEMBL,1,inhibitor
PPP1R3A,DOCOSANOL,ChEMBL,1,inhibitor
COL6A3,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM-AAES,ChEMBL,1,cleavage
COL4A5,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM-AAES,ChEMBL,1,cleavage
ADRM1,BORTEZOMIB,ChEMBL,1,inhibitor
PSMB8,BORTEZOMIB,ChEMBL,1,inhibitor
PSMC1,BORTEZOMIB,ChEMBL,1,inhibitor
PSMA4,BORTEZOMIB,ChEMBL,1,inhibitor
PSMD12,BORTEZOMIB,ChEMBL,1,inhibitor
PSMD6,BORTEZOMIB,ChEMBL,1,inhibitor
SLC18A2,TETRABENAZINE,ChEMBL,1,inhibitor
SLC18A2,DEXTROAMPHETAMINE SULFATE,ChEMBL,1,inhibitor
RET,VANDETANIB,ChEMBL,1,inhibitor
CHRNB1,MIVACURIUM CHLORIDE,ChEMBL,1,inhibitor
TYK2,TOFACITINIB,ChEMBL,1,inhibitor
JAK3,TOFACITINIB,ChEMBL,1,inhibitor
MT-ND1,METFORMIN HYDROCHLORIDE,ChEMBL,1,inhibitor
GLRA1,ENFLURANE,ChEMBL,1,positive modulator
JAK2,TOFACITINIB,ChEMBL,1,inhibitor
RARG,TRETINOIN,ChEMBL,1,agonist
RARG,ACITRETIN,ChEMBL,1,agonist
GABRG1,TRIAZOLAM,ChEMBL,1,positive modulator
GABRP,TRIAZOLAM,ChEMBL,1,positive modulator
GABRA3,TRIAZOLAM,ChEMBL,1,positive modulator
GABRE,CLONAZEPAM,ChEMBL,1,positive modulator
GABRQ,CLONAZEPAM,ChEMBL,1,positive modulator
GABRA3,CLONAZEPAM,ChEMBL,1,positive modulator
GABRA6,CLONAZEPAM,ChEMBL,1,positive modulator
GABRE,ESTAZOLAM,ChEMBL,1,positive modulator
GABRA5,ESTAZOLAM,ChEMBL,1,positive modulator
GABRG2,ENFLURANE,ChEMBL,1,positive modulator
GABRB3,ENFLURANE,ChEMBL,1,positive modulator
GABRP,METHARBITAL,ChEMBL,1,positive modulator
CCL18,MOXIFLOXACIN,ChEMBL,1,inhibitor
FGR,DASATINIB ANHYDROUS,ChEMBL,1,inhibitor
FRK,DASATINIB ANHYDROUS,ChEMBL,1,inhibitor
SRMS,DASATINIB ANHYDROUS,ChEMBL,1,inhibitor
MRPL36,AZITHROMYCIN,ChEMBL,1,inhibitor
SCN2A,PHENYTOIN SODIUM,ChEMBL,1,blocker
SCN1A,LACOSAMIDE,ChEMBL,1,blocker
SCN5A,LACOSAMIDE,ChEMBL,1,blocker
EDNRA,MACITENTAN,ChEMBL,1,inhibitor
HTR1A,VORTIOXETINE HYDROBROMIDE,ChEMBL,1,agonist
ADRB1,DROXIDOPA,ChEMBL,1,agonist
ADRA2B,DROXIDOPA,ChEMBL,1,agonist
HDAC7,BELINOSTAT,ChEMBL,1,inhibitor
HDAC5,BELINOSTAT,ChEMBL,1,inhibitor
HRH1,ASTEMIZOLE,ChEMBL,1,inhibitor
ALK,ALECTINIB HYDROCHLORIDE,ChEMBL,1,inhibitor
PPARD,KD3010,ChEMBL,1,agonist
PPARG,DB959,ChEMBL,1,agonist
CDK1,AG-24322,ChEMBL,1,inhibitor
ERBB2,ALLITINIB,ChEMBL,1,inhibitor
ALK,ASP-3026,ChEMBL,1,inhibitor
MAP2K2,AS-703988,ChEMBL,1,inhibitor
PIK3CG,CAL-263,ChEMBL,1,inhibitor
FLT4,CEP-11981,ChEMBL,1,inhibitor
EGFR,FALNIDAMOL,ChEMBL,1,inhibitor
NDUFA11,NV-128,ChEMBL,1,inhibitor
NDUFA10,NV-128,ChEMBL,1,inhibitor
NDUFB5,NV-128,ChEMBL,1,inhibitor
PIK3CA,PWT-33587,ChEMBL,1,inhibitor
NTRK2,PLX-7486,ChEMBL,1,inhibitor
PIK3CB,PWT-33587,ChEMBL,1,inhibitor
MTOR,PWT-33587,ChEMBL,1,inhibitor
CSF1R,PLX-7486,ChEMBL,1,inhibitor
PIM2,SGI-1776,ChEMBL,1,inhibitor
EGFR,TAK-285,ChEMBL,1,inhibitor
CACNA1C,ELPETRIGINE,ChEMBL,1,blocker
GRIN3B,DELUCEMINE,ChEMBL,1,inhibitor
CACNA1S,ELPETRIGINE,ChEMBL,1,blocker
CACNA1A,ELPETRIGINE,ChEMBL,1,blocker
PPARA,SODELGLITAZAR,ChEMBL,1,agonist
RXRA,IRX-4204,ChEMBL,1,agonist
PPARG,MK-0533,ChEMBL,1,modulator
ALK,BRIGATINIB,ChEMBL,1,inhibitor
ERBB2,VARLITINIB,ChEMBL,1,inhibitor
JAK2,AT-9283,ChEMBL,1,inhibitor
JAK3,AT-9283,ChEMBL,1,inhibitor
WEE1,ADAVOSERTIB,ChEMBL,1,inhibitor
ABL1,AZM-475271,ChEMBL,1,inhibitor
AURKB,AT-9283,ChEMBL,1,inhibitor
ERBB2,SAPITINIB,ChEMBL,1,inhibitor
CDK1,RIVICICLIB,ChEMBL,1,inhibitor
MTOR,GEDATOLISIB,ChEMBL,1,inhibitor
JAK2,NS-018,ChEMBL,1,inhibitor
CDK4,VORUCICLIB,ChEMBL,1,inhibitor
PIK3CB,PICTILISIB,ChEMBL,1,inhibitor
PIK3R2,PICTILISIB,ChEMBL,1,inhibitor
PIK3R5,PICTILISIB,ChEMBL,1,inhibitor
PIK3CG,APITOLISIB,ChEMBL,1,inhibitor
AKT2,IPATASERTIB,ChEMBL,1,inhibitor
KDR,FAMITINIB,ChEMBL,1,inhibitor
PDGFRA,X-82,ChEMBL,1,inhibitor
PIK3R1,ZSTK-474,ChEMBL,1,inhibitor
KDR,X-82,ChEMBL,1,inhibitor
PIK3CB,ZSTK-474,ChEMBL,1,inhibitor
PIK3R2,ZSTK-474,ChEMBL,1,inhibitor
ADRB3,VIBEGRON,ChEMBL,1,agonist
OPRM1,AXELOPRAN,ChEMBL,1,inhibitor
CCR2,ILACIRNON,ChEMBL,1,inhibitor
PTGDR2,TIMAPIPRANT,ChEMBL,1,inhibitor
ADRB2,AZD3199,ChEMBL,1,agonist
ADORA1,AMP579,ChEMBL,1,agonist
GABRA4,ADIPIPLON,ChEMBL,1,agonist
CHRNB2,ALTINICLINE,ChEMBL,1,agonist
GABRG3,RESEQUINIL,ChEMBL,1,inverse agonist
CDK9,DINACICLIB,ChEMBL,1,inhibitor
TUBB4B,PACLITAXEL POLIGLUMEX,ChEMBL,1,modulator
TUBA3E,INDIBULIN,ChEMBL,1,inhibitor
TUBA1A,INDIBULIN,ChEMBL,1,inhibitor
ERAP1,TOSEDOSTAT,ChEMBL,1,inhibitor
DRD3,PARDOPRUNOX,ChEMBL,1,agonist
ERAP2,TOSEDOSTAT,ChEMBL,1,inhibitor
MTOR,RIDAFOROLIMUS,ChEMBL,1,inhibitor
ENPEP,TOSEDOSTAT,ChEMBL,1,inhibitor
LVRN,TOSEDOSTAT,ChEMBL,1,inhibitor
PSMD8,OPROZOMIB,ChEMBL,1,inhibitor
PSMB1,OPROZOMIB,ChEMBL,1,inhibitor
PSMA7,OPROZOMIB,ChEMBL,1,inhibitor
PSMB6,OPROZOMIB,ChEMBL,1,inhibitor
PSMD1,OPROZOMIB,ChEMBL,1,inhibitor
PSMC4,OPROZOMIB,ChEMBL,1,inhibitor
HDAC6,TACEDINALINE,ChEMBL,1,inhibitor
HDAC2,TACEDINALINE,ChEMBL,1,inhibitor
TUBA1C,VINFLUNINE,ChEMBL,1,inhibitor
TUBB4B,VINFLUNINE,ChEMBL,1,inhibitor
TUBB6,PLINABULIN,ChEMBL,1,inhibitor
CHRNA10,NERAMEXANE MESYLATE,ChEMBL,1,inhibitor
TUBB2B,PLINABULIN,ChEMBL,1,inhibitor
TUBA3E,PLINABULIN,ChEMBL,1,inhibitor
TUBA4A,VERUBULIN,ChEMBL,1,negative modulator
BCL2,NAVITOCLAX,ChEMBL,1,inhibitor
OPRK1,NALFURAFINE HYDROCHLORIDE,ChEMBL,1,agonist
NCSTN,BEGACESTAT,ChEMBL,1,inhibitor
GRIN2B,ESKETAMINE,ChEMBL,1,negative modulator
DPP4,VILDAGLIPTIN,ChEMBL,1,inhibitor
APH1A,BEGACESTAT,ChEMBL,1,inhibitor
PSENEN,BEGACESTAT,ChEMBL,1,inhibitor
TUBA3E,VERUBULIN,ChEMBL,1,negative modulator
PLA2G7,DARAPLADIB,ChEMBL,1,inhibitor
TUBB6,VERUBULIN,ChEMBL,1,negative modulator
GRIN3A,ESKETAMINE,ChEMBL,1,negative modulator
SLC9A3,SQUALAMINE LACTATE,ChEMBL,1,inhibitor
KRAS,FALDAPREVIR,ChEMBL,1,inhibitor
GRIN2A,NERAMEXANE MESYLATE,ChEMBL,1,inhibitor
GRIN2B,NERAMEXANE MESYLATE,ChEMBL,1,inhibitor
MGAM,VOGLIBOSE,ChEMBL,1,inhibitor
FGF1,SURAMIN HEXASODIUM,ChEMBL,1,inhibitor
ERBB2,MARGETUXIMAB-CMKB,ChEMBL,1,inhibitor
CD274,DURVALUMAB,ChEMBL,1,inhibitor
ITGAV,ETARACIZUMAB,ChEMBL,1,inhibitor
CD4,CEDELIZUMAB,ChEMBL,1,inhibitor
F9,EMICIZUMAB,ChEMBL,1,other/unknown
PDGFRA,OLARATUMAB,ChEMBL,1,inhibitor
EPCAM,ING-1,ChEMBL,1,other/unknown
ITGAM,ROVELIZUMAB,ChEMBL,1,inhibitor
KIR2DL1,IPH-2101,ChEMBL,1,inhibitor
PARP2,RUCAPARIB CAMSYLATE,ChEMBL,1,inhibitor
TNFRSF9,UTOMILUMAB,ChEMBL,1,agonist
DRD2,BROMPERIDOL,ChEMBL,1,inhibitor
AVPR2,ARGIPRESSIN TANNATE,ChEMBL,1,agonist
CYP17A1,ABIRATERONE ACETATE,ChEMBL,1,inhibitor
GABRG2,CLOTIAZEPAM,ChEMBL,1,positive modulator
GABRB3,CLOTIAZEPAM,ChEMBL,1,positive modulator
GABRA6,CLOTIAZEPAM,ChEMBL,1,positive modulator
CACNA2D2,TERODILINE HYDROCHLORIDE,ChEMBL,1,blocker
CACNA2D1,TERODILINE HYDROCHLORIDE,ChEMBL,1,blocker
NR3C1,CYPROTERONE ACETATE,ChEMBL,1,inhibitor
HRH1,CINNARIZINE,ChEMBL,1,inhibitor
SRD5A1,ABIRATERONE ACETATE,ChEMBL,1,inhibitor
EDNRB,RG-7636,ChEMBL,1,binder
TRAC,MASLIMOMAB,ChEMBL,1,inhibitor
HBEGF,KHK-2866,ChEMBL,1,inhibitor
CD3E,IMC-GP100,ChEMBL,1,modulator
ANGPT2,MEDI-3617,ChEMBL,1,inhibitor
KCNQ5,AMIFAMPRIDINE PHOSPHATE,ChEMBL,1,blocker
KCNG3,AMIFAMPRIDINE PHOSPHATE,ChEMBL,1,blocker
KCNG4,AMIFAMPRIDINE PHOSPHATE,ChEMBL,1,blocker
KCNG1,AMIFAMPRIDINE PHOSPHATE,ChEMBL,1,blocker
CHRM3,REVEFENACIN,ChEMBL,1,inhibitor
KCNG2,AMIFAMPRIDINE PHOSPHATE,ChEMBL,1,blocker
BRD3,BMS-986158,ChEMBL,1,inhibitor
BRD4,BMS-986158,ChEMBL,1,inhibitor
BRDT,BMS-986158,ChEMBL,1,inhibitor
HSP90AA1,CD24FC,ChEMBL,1,inhibitor
SMN1,ONASEMNOGENE ABEPARVOVEC-XIOI,ChEMBL,1,positive modulator
DRD3,ADOPRAZINE,ChEMBL,1,inhibitor
FGFR2,PEMIGATINIB,ChEMBL,1,inhibitor
MET,BEPERMINOGENE PERPLASMID,ChEMBL,1,agonist
GABRP,REMIMAZOLAM BESYLATE,ChEMBL,1,positive modulator
GABRE,REMIMAZOLAM BESYLATE,ChEMBL,1,positive modulator
OPRK1,BENZHYDROCODONE HYDROCHLORIDE,ChEMBL,1,agonist
GABRG1,REMIMAZOLAM BESYLATE,ChEMBL,1,positive modulator
CACNA1C,LEVAMLODIPINE MALEATE,ChEMBL,1,blocker
