gene_name,drug_name,interaction_source_db_name,interaction_score,interaction_type
SLC25A4,EGLUMEGAD,GuideToPharmacology,1,agonist
SLC25A5,DEXFOSFOSERINE,GuideToPharmacology,1,agonist
MAP2K1,TAK-733,GuideToPharmacology,1,modulator
MAP2K1,MIRDAMETINIB,GuideToPharmacology,1,inhibitor
MAP2K1,BI-847325,GuideToPharmacology,1,inhibitor
AADAC,VINBURNINE,GuideToPharmacology,1,modulator
AADAC,TOLTERODINE,GuideToPharmacology,1,inhibitor
AADAC,PIRENZEPINE,GuideToPharmacology,1,inhibitor
AAMP,STRYCHNINE,GuideToPharmacology,1,modulator
AANAT,ACECLIDINE,GuideToPharmacology,1,agonist
EIF5AP3,CCT244747,GuideToPharmacology,1,inhibitor
AANAT,UH-AH 37,GuideToPharmacology,1,inhibitor
AARS1,ACECLIDINE,GuideToPharmacology,1,agonist
AANAT,METHSCOPOLAMINE BROMIDE,GuideToPharmacology,1,inhibitor
AARS1,VINBURNINE,GuideToPharmacology,1,modulator
AARS1,DICYCLOMINE HYDROCHLORIDE,GuideToPharmacology,1,inhibitor
AARS1,STRYCHNINE,GuideToPharmacology,1,modulator
AAVS1,MCN-A-343,GuideToPharmacology,1,agonist
AARS1,UH-AH 37,GuideToPharmacology,1,inhibitor
AAVS1,METHACHOLINE,GuideToPharmacology,1,agonist
AAVS1,LITHOCHOLYLCHOLINE,GuideToPharmacology,1,inhibitor
AAVS1,ML381,GuideToPharmacology,1,inhibitor
AAVS1,ML375,GuideToPharmacology,1,modulator
AAVS1,VU0238429,GuideToPharmacology,1,modulator
AAVS1,TOLTERODINE,GuideToPharmacology,1,inhibitor
ANK2,S20928,GuideToPharmacology,1,inhibitor
ANK2,CBOBNEA,GuideToPharmacology,1,agonist
CD70,METOLAZONE,GuideToPharmacology,1,inhibitor
GZMM,COMPOUND 87 [PMID: 20942471],GuideToPharmacology,1,inhibitor
BARD1,BATRACHOTOXIN,GuideToPharmacology,1,activator
SLC13A5,BI01383298,GuideToPharmacology,1,inhibitor
BBS2,ZANDATRIGINE,GuideToPharmacology,1,inhibitor
ATF4,&ALPHA;-CONOTOXIN ARIB,GuideToPharmacology,1,inhibitor
AQP5,SB 222200,GuideToPharmacology,1,inhibitor
NMUR1,[125I]NEUROMEDIN U-23 (RAT),GuideToPharmacology,1,agonist
SLCO1B1,GEMFIBROZIL,GuideToPharmacology,1,inhibitor
DNA2,ML130,GuideToPharmacology,1,inhibitor
SLCO1B1,CYCLOSPORINE,GuideToPharmacology,1,inhibitor
CDKN1B,CEPHALOTHIN,GuideToPharmacology,1,inhibitor
CDK9,PROBENECID,GuideToPharmacology,1,inhibitor
ARAF,BALOVAPTAN,GuideToPharmacology,1,inhibitor
ARAF,D[CHA4]AVP,GuideToPharmacology,1,agonist
ODC1,EFLORNITHINE,GuideToPharmacology,1,inhibitor
ARAF,"L-368,899",GuideToPharmacology,1,inhibitor
ARAF,"D(CH2)5[TYR(ME)2,THR4,PHE(3I,4N3)-NH29]OVT",GuideToPharmacology,1,inhibitor
APBB2,MRS2496,GuideToPharmacology,1,inhibitor
APC,REACTIVE BLUE-2,GuideToPharmacology,1,inhibitor
APOH,GYPGKF-NH2,GuideToPharmacology,1,agonist
BCKDHA,FENOFIBRATE MICRONIZED,GuideToPharmacology,1,agonist
CCND1,LANIFIBRANOR,GuideToPharmacology,1,agonist
BCKDHB,L-783483,GuideToPharmacology,1,agonist
CCND1,PIOGLITAZONE HYDROCHLORIDE,GuideToPharmacology,1,agonist
CCND1,GW1929,GuideToPharmacology,1,agonist
CCND1,MK-0767,GuideToPharmacology,1,agonist
CCND1,MRL24,GuideToPharmacology,1,agonist
CCND1,VCE-004.3,GuideToPharmacology,1,agonist
F5,AZD8154,GuideToPharmacology,1,inhibitor
F5,COMPOUND 22 [PMID: 24754609],GuideToPharmacology,1,inhibitor
CCND1,DICLOFENAC SODIUM,GuideToPharmacology,1,inhibitor
F5,PF-06843195,GuideToPharmacology,1,inhibitor
F5,NEMIRALISIB,GuideToPharmacology,1,inhibitor
PIK3CB,PILARALISIB,GuideToPharmacology,1,inhibitor
F7,COMPOUND 15A [PMID: 32069401],GuideToPharmacology,1,inhibitor
PIK3CB,LY-294002,GuideToPharmacology,1,inhibitor
F7,ALPELISIB,GuideToPharmacology,1,inhibitor
F7,INAVOLISIB,GuideToPharmacology,1,inhibitor
F7R,AMG319,GuideToPharmacology,1,inhibitor
F7R,COMPOUND 22 [PMID: 24754609],GuideToPharmacology,1,inhibitor
COL19A1,COMPOUND 27 [PMID: 22142545],GuideToPharmacology,1,inhibitor
HOXA11,COMPOUND 1 [PMID: 26055709],GuideToPharmacology,1,inhibitor
COL9A3,CILOSTAMIDE,GuideToPharmacology,1,inhibitor
COL9A2,CILOSTAMIDE,GuideToPharmacology,1,inhibitor
COPA,PDE4 INHIBITOR 16,GuideToPharmacology,1,inhibitor
COPA,SILDENAFIL,GuideToPharmacology,1,inhibitor
F10,UZANSERTIB,GuideToPharmacology,1,inhibitor
GLI4,GNE-064,GuideToPharmacology,1,inhibitor
GNAI2,"COMPOUND 9 [LIN ET AL., 2023]",GuideToPharmacology,1,inhibitor
GNAI2,RUCAPARIB,GuideToPharmacology,1,inhibitor
HMBS,GNF-6231,GuideToPharmacology,1,inhibitor
BDNF,ZK112993,GuideToPharmacology,1,inhibitor
XIAP,"[ALA1,12,AIB3,GLN10,HARG11,TRP14,ARG19]PTH-(1-28)-NH2 (HUMAN)",GuideToPharmacology,1,agonist
XIAP,"[ILE5,TRP23,TYR36]PTHRP-(1-36)-NH2 (HUMAN)",GuideToPharmacology,1,agonist
BIRC5,TERIPARATIDE,GuideToPharmacology,1,agonist
BIRC5,PTHRP-(1-36),GuideToPharmacology,1,agonist
BIRC5,[TRP23]PTHRP-(1-36) (HUMAN),GuideToPharmacology,1,agonist
FAH,CCT196969,GuideToPharmacology,1,inhibitor
PDK4,VER-246608,GuideToPharmacology,1,inhibitor
PANX3,FLUFENAMIC ACID,GuideToPharmacology,1,inhibitor
FAH,TINLORAFENIB,GuideToPharmacology,1,inhibitor
FANCG,6E11,GuideToPharmacology,1,inhibitor
COL6A3,ESI-09,GuideToPharmacology,1,inhibitor
RASGRP1,RASGRP ACTIVATOR 1,GuideToPharmacology,1,activator
COL6A2,ESI-09,GuideToPharmacology,1,inhibitor
CTRB1,COMPOUND 11D [DOI: 10.1039/C0MD00194E],GuideToPharmacology,1,inhibitor
GBA1LP,TAS1553,GuideToPharmacology,1,inhibitor
CYB5A,FMK,GuideToPharmacology,1,inhibitor
APP,[125I]RELAXIN (HUMAN),GuideToPharmacology,1,agonist
RYR2,CARVEDILOL,GuideToPharmacology,1,inhibitor
AMT,AUY954,GuideToPharmacology,1,agonist
FAUNA@,ARN-3236,GuideToPharmacology,1,inhibitor
AMY2A,GSK-2018682,GuideToPharmacology,1,agonist
GBE1,ENOXAPARIN SODIUM,GuideToPharmacology,1,activator
GKP4,BAY-598,GuideToPharmacology,1,inhibitor
CD3D,BEXAGLIFLOZIN,GuideToPharmacology,1,inhibitor
CD3E,IPRAGLIFLOZIN,GuideToPharmacology,1,inhibitor
CD3E,SOTAGLIFLOZIN,GuideToPharmacology,1,inhibitor
CD3E,TOFOGLIFLOZIN ANHYDROUS,GuideToPharmacology,1,inhibitor
CD3E,DAPAGLIFLOZIN PROPANEDIOL,GuideToPharmacology,1,inhibitor
MS4A2,COMPOUND 25 [PMID: 31260299],GuideToPharmacology,1,inhibitor
FASLG,BIM 23059,GuideToPharmacology,1,agonist
FASLG,CGP 23996,GuideToPharmacology,1,agonist
SHROOM2,"BN-81,644",GuideToPharmacology,1,agonist
AQP2,"L-362,855",GuideToPharmacology,1,agonist
FRA8A,N-0385,GuideToPharmacology,1,inhibitor
HLA-DMB,BASROPARIB,GuideToPharmacology,1,inhibitor
ECM2,CEP-11981,GuideToPharmacology,1,inhibitor
GPC5,AMG28,GuideToPharmacology,1,inhibitor
MPL,ELTROMBOPAG,GuideToPharmacology,1,agonist
THRB,RT3,GuideToPharmacology,1,agonist
FUT4,MITIPERSTAT,GuideToPharmacology,1,inhibitor
SARDH,ENPATORAN,GuideToPharmacology,1,inhibitor
DOCK3,COMPOUND 13A [PMID: 23639540],GuideToPharmacology,1,inhibitor
ATP1B1P1,DIBENZOXAZEPINE,GuideToPharmacology,1,activator
ATP1B1P1,NITROOLEIC ACID,GuideToPharmacology,1,activator
ATP1B1P1,AP18,GuideToPharmacology,1,blocker
ATP1B1P1,AP18,GuideToPharmacology,1,inhibitor
ATP2B2,OPTODARG,GuideToPharmacology,1,activator
ATP5F1BP1,SB366791,GuideToPharmacology,1,blocker
ATP5F1BP1,BCTC,GuideToPharmacology,1,blocker
ATP5BL2,LORATADINE,GuideToPharmacology,1,blocker
ATP5F1BP1,AMG 9810,GuideToPharmacology,1,blocker
FGFR4,MPI-0479605,GuideToPharmacology,1,inhibitor
GCF1,PACLITAXEL,GuideToPharmacology,1,inhibitor
ARCN2,PG 99-465,GuideToPharmacology,1,agonist
AQP9,D[LEU4]AVP,GuideToPharmacology,1,agonist
AQP9,L023103,GuideToPharmacology,1,inhibitor
ANXA4,PANCREATIC POLYPEPTIDE,GuideToPharmacology,1,agonist
ANXA5,PEPTIDE YY,GuideToPharmacology,1,agonist
ANXA3,[PRO34]PYY (HUMAN),GuideToPharmacology,1,agonist
EPHB2,JAK3 INHIBITOR 32,GuideToPharmacology,1,inhibitor
APBB2,PFIZER COMPOUND 67 [PMID:18445527],GuideToPharmacology,1,inhibitor
FABP1,VOLASERTIB,GuideToPharmacology,1,inhibitor
ATP4A,DICLOFENAC SODIUM,GuideToPharmacology,1,blocker
APC,AR-C118925XX,GuideToPharmacology,1,inhibitor
AR,RELCOVAPTAN,GuideToPharmacology,1,inhibitor
FCGRT,ROZANOLIXIZUMAB,GuideToPharmacology,1,antibody
ALOX12P1,GALANIN(1-19) (HUMAN),GuideToPharmacology,1,agonist
SLC29A1,KENPAULLONE,GuideToPharmacology,1,inhibitor
BIRC5,"[ILE5,TRP23]PTHRP-(5-36) (HUMAN)",GuideToPharmacology,1,agonist
ABCA2,CGS 15943,GuideToPharmacology,1,inhibitor
CD9,TOLUDESVENLAFAXINE,GuideToPharmacology,1,inhibitor
TYK2,"2-TERT-BUTYL-9-FLUORO-1,6-DIHYDROBENZO[H]IMIDAZO[4,5-F]ISOQUINOLIN-7-ONE",GuideToPharmacology,1,inhibitor
ECM2,COMPOUND 8H [PMID: 21561767],GuideToPharmacology,1,inhibitor
DXO,SELATINIB,GuideToPharmacology,1,inhibitor
ABL1,VAMOTINIB,GuideToPharmacology,1,inhibitor
FDX1,TAMATINIB,GuideToPharmacology,1,inhibitor
ASIP,ML297,GuideToPharmacology,1,activator
AQP3,IMNOPITANT,GuideToPharmacology,1,inhibitor
KLK3,INSL5-A13NR,GuideToPharmacology,1,inhibitor
EPHB1,AZD1480,GuideToPharmacology,1,inhibitor
CD3E,BEXAGLIFLOZIN,GuideToPharmacology,1,inhibitor
GNA12,ZOPOLRESTAT,GuideToPharmacology,1,inhibitor
ABCA3,APADENOSON,GuideToPharmacology,1,agonist
EIF4A1,"6-PHENYL[5H]PYRROLO[2,3-B]PYRAZINE",GuideToPharmacology,1,inhibitor
GNG5P1,MITIPERSTAT,GuideToPharmacology,1,inhibitor
GRIN2B,CGP37849,GuideToPharmacology,1,inhibitor
AQP1,"H-C[DCYS-PHE-LAGL(N&BETA;ME,BENZOYL)-DTRP-LYS-THR-PHE-CYS]-OH",GuideToPharmacology,1,agonist
GAPDHL17,BUFEXAMAC,GuideToPharmacology,1,inhibitor
APBB1,"[ALA11, D-LEU15]OREXIN-B",GuideToPharmacology,1,agonist
ANXA4,[PRO34]PYY (HUMAN),GuideToPharmacology,1,agonist
EPHA7,EDECESERTIB,GuideToPharmacology,1,inhibitor
HBEGF,COMPOUND 25B [PMID: 22564207],GuideToPharmacology,1,inhibitor
SIGMAR1,PENTAZOCINE,GuideToPharmacology,1,inhibitor
APOC2,[3H]PGF2&ALPHA;,GuideToPharmacology,1,agonist
APC,5BRUTP,GuideToPharmacology,1,agonist
ALOX12P2,M15,GuideToPharmacology,1,inhibitor
DRD5P2,CEP-11981,GuideToPharmacology,1,inhibitor
ALDH9A1,FMET-ILE-VAL-THR-LEU-PHE,GuideToPharmacology,1,agonist
MS4A2,SYK INHIBITOR III,GuideToPharmacology,1,inhibitor
AARS1,ML381,GuideToPharmacology,1,inhibitor
CDK4,INIXACICLIB,GuideToPharmacology,1,inhibitor
ALDH2,PEROSPIRONE,GuideToPharmacology,1,inhibitor
ACTA1,VMIP-II,GuideToPharmacology,1,inhibitor
STS,PICROTOXIN,GuideToPharmacology,1,blocker
ABO,CLENBUTEROL,GuideToPharmacology,1,agonist
GTF2IP1,COMPOUND G1 [PMID: 36689364],GuideToPharmacology,1,inhibitor
RYR3,CAFFEINE,GuideToPharmacology,1,activator
EEF1D,BI-847325,GuideToPharmacology,1,inhibitor
EPHB2,CERDULATINIB,GuideToPharmacology,1,inhibitor
ANOP1,COMPOUND 22 [PMID: 17276684],GuideToPharmacology,1,modulator
GSTA2,FELADILIMAB,GuideToPharmacology,1,antibody
F7R,TASELISIB,GuideToPharmacology,1,inhibitor
DRD2,DORSOMORPHIN,GuideToPharmacology,1,inhibitor
MAP2K1,GDC-0623,GuideToPharmacology,1,inhibitor
NR4A2,COMPOUND 111 [PMID: 37918435],GuideToPharmacology,1,agonist
GJB5,COMPOUND 17 [PMID: 23570514],GuideToPharmacology,1,inhibitor
A1BG,LISURIDE,GuideToPharmacology,1,agonist
CTNNA1P1,JNK INHIBITOR IX,GuideToPharmacology,1,inhibitor
GLC1D,NI-57,GuideToPharmacology,1,inhibitor
DPYSL3,"COMPOUND 7 [NGUYEN ET AL., 2023]",GuideToPharmacology,1,inhibitor
CHRNA3,HEXAMETHONIUM,GuideToPharmacology,1,blocker
ABAT,LUF5831,GuideToPharmacology,1,agonist
ACAT2,[LEU8]-PHYLLOLITORIN,GuideToPharmacology,1,agonist
GAPDHL17,FIMEPINOSTAT,GuideToPharmacology,1,inhibitor
APBB1,CP-1,GuideToPharmacology,1,inhibitor
GPR34,AMG28,GuideToPharmacology,1,inhibitor
ERPL1,CEP-11981,GuideToPharmacology,1,inhibitor
CCND1,LG100754,GuideToPharmacology,1,agonist
DNCM,ZILURGISERTIB,GuideToPharmacology,1,inhibitor
CAPN5,CA2+,GuideToPharmacology,1,inhibitor
ACTG1,CXCL12-(1-9),GuideToPharmacology,1,agonist
BLVRA,NE58062,GuideToPharmacology,1,inhibitor
ALDH3A1,FLUPHENAZINE HYDROCHLORIDE,GuideToPharmacology,1,inhibitor
RYR2,CA2+,GuideToPharmacology,1,activator
RYR2,CA2+,GuideToPharmacology,1,inhibitor
ACRV1,NABILONE,GuideToPharmacology,1,agonist
CAPN5,OCTANOL,GuideToPharmacology,1,inhibitor
CD8B,DESVENLAFAXINE SUCCINATE,GuideToPharmacology,1,inhibitor
F3,COMPOUND 12B [PMID: 31465220],GuideToPharmacology,1,inhibitor
AAVS1,ACECLIDINE,GuideToPharmacology,1,agonist
A2M,5-MEOT,GuideToPharmacology,1,agonist
EN1,EGFR/ERBB-2/ERBB-4 INHIBITOR,GuideToPharmacology,1,inhibitor
BPGM,PHENYL-&BETA;-D-GLUCOPYRANOSIDE,GuideToPharmacology,1,agonist
APBB1,LSN2424100,GuideToPharmacology,1,inhibitor
APBA2,MK-3697,GuideToPharmacology,1,inhibitor
FMO5,PF-06751979,GuideToPharmacology,1,inhibitor
AMHR2,LTD4,GuideToPharmacology,1,agonist
ACADVL,COMPOUND 11D [PMID: 34406006],GuideToPharmacology,1,agonist
F7,COMPOUND 7 [PMID: 31955578],GuideToPharmacology,1,inhibitor
AAVS1,ACLIDINIUM,GuideToPharmacology,1,inhibitor
AMY1C,COMPOUND 26 [PMID: 16190743],GuideToPharmacology,1,agonist
DPYSL2,NINTEDANIB ESYLATE,GuideToPharmacology,1,inhibitor
ASS1P2,[3H]AMPA,GuideToPharmacology,1,agonist
HRH3,BURIMAMIDE,GuideToPharmacology,1,inhibitor
BIN1,VPC12249,GuideToPharmacology,1,inhibitor
ALDH7A1P3,CHARYBDOTOXIN,GuideToPharmacology,1,blocker
NR3C2,ZK112993,GuideToPharmacology,1,inhibitor
DLX3,MUTANT ANP,GuideToPharmacology,1,agonist
GRIN2C,BIIB021,GuideToPharmacology,1,inhibitor
CSE1L,VU0364739,GuideToPharmacology,1,inhibitor
A12M2,METHYLERGONOVINE,GuideToPharmacology,1,inhibitor
CD28,LORATADINE,GuideToPharmacology,1,inhibitor
CNR2,TARANABANT,GuideToPharmacology,1,agonist
C7,CA2+,GuideToPharmacology,1,inhibitor
MMP16,ILOMASTAT,GuideToPharmacology,1,inhibitor
EIF4A1,MILCICLIB,GuideToPharmacology,1,inhibitor
CD8B2,CLOMIPRAMINE,GuideToPharmacology,1,inhibitor
F5,COMPOUND 2Q [PMID: 30986068],GuideToPharmacology,1,inhibitor
DPYS,COMPOUND 14K [PMID: 21982499],GuideToPharmacology,1,inhibitor
ABL2,LISURIDE,GuideToPharmacology,1,inhibitor
ASS1P14,[3H]CPP,GuideToPharmacology,1,inhibitor
MS4A2,N-(5-METHYL-1H-PYRAZOL-3-YL)-2-PHENYLQUINAZOLIN-4-AMINE,GuideToPharmacology,1,inhibitor
EIF4E,CDK INHIBITOR 4.35,GuideToPharmacology,1,inhibitor
APBB1,COMPOUND 11 [PMID: 15261275],GuideToPharmacology,1,inhibitor
NAT1,CAPESEROD,GuideToPharmacology,1,agonist
GAPDHP1,RICOLINOSTAT,GuideToPharmacology,1,inhibitor
ANPEP,OPIORPHIN,GuideToPharmacology,1,inhibitor
SLC25A6,SIB-1757,GuideToPharmacology,1,modulator
GDF2,NEXTURASTAT A,GuideToPharmacology,1,inhibitor
EPHA8,COMPOUND 25 [PMID: 31260299],GuideToPharmacology,1,inhibitor
BAAT,ICA-105574,GuideToPharmacology,1,inhibitor
ANXA2,[125I]TYR10NPS (HUMAN),GuideToPharmacology,1,agonist
DRD5P2,GR-389988,GuideToPharmacology,1,inhibitor
F5,PQR620,GuideToPharmacology,1,inhibitor
AMELX,[3H]PYRILAMINE,GuideToPharmacology,1,inhibitor
DNMT3A,LY2109761,GuideToPharmacology,1,inhibitor
APOC2,MB-28767,GuideToPharmacology,1,agonist
ABL2,RISVODETINIB,GuideToPharmacology,1,inhibitor
ABCF1,NAN 190,GuideToPharmacology,1,inhibitor
ABO,LK 204-545,GuideToPharmacology,1,inhibitor
ALDH3B2,FMET-LEU-PHE,GuideToPharmacology,1,agonist
ARVD4,ONTERNABEZ,GuideToPharmacology,1,inhibitor
DPT,RIPRETINIB,GuideToPharmacology,1,inhibitor
AAMP,HEXAHYDRODIFENIDOL,GuideToPharmacology,1,inhibitor
AMY1C,CYM-50358,GuideToPharmacology,1,inhibitor
NAT2,DONITRIPTAN,GuideToPharmacology,1,agonist
CHI3L2,TICAGRELOR,GuideToPharmacology,1,inhibitor
FSHMD1A,CR4056,GuideToPharmacology,1,inhibitor
EIF4EBP2,CDK12 INHIBITOR 2,GuideToPharmacology,1,inhibitor
ANXA5,"L-152,804",GuideToPharmacology,1,inhibitor
SERPINA3,AS-19,GuideToPharmacology,1,agonist
HBEGF,COMPOUND 8E [PMID: 24432909],GuideToPharmacology,1,inhibitor
GABRA1,CGS8216,GuideToPharmacology,1,agonist
ANXA13,"(+)-5-(5-BROMOTHIOPHEN-3-YL)-5-METHYL-4-OXO-4,5-DIHYDRO-FURAN-2-CARBOXYLIC ACID",GuideToPharmacology,1,agonist
GRIN2B,L689560,GuideToPharmacology,1,inhibitor
DRD4,ALECTINIB,GuideToPharmacology,1,inhibitor
AADAC,STAUROSPORINE,GuideToPharmacology,1,modulator
MPL,THROMBOPOIETIN,GuideToPharmacology,1,agonist
ANXA5,"NPY-(18-36) (HUMAN, PIG)",GuideToPharmacology,1,agonist
DPYD,IBCASERTIB,GuideToPharmacology,1,inhibitor
AQP8,L902688,GuideToPharmacology,1,agonist
ASS1P5,LY382884,GuideToPharmacology,1,inhibitor
APBA1,[(PF)PHE4]N/OFQ-(1-13)-NH2,GuideToPharmacology,1,agonist
BAK1P1,MRL-871,GuideToPharmacology,1,agonist
F7,SAR260301,GuideToPharmacology,1,inhibitor
CTSS,TOFACITINIB,GuideToPharmacology,1,inhibitor
ASS1P14,[3H]CGP61594,GuideToPharmacology,1,inhibitor
PHOX2A,ZATEBRADINE,GuideToPharmacology,1,blocker
ATF6B,PKUMDL_MH_1001,GuideToPharmacology,1,modulator
A1BG,[3H]8-OH-DPAT,GuideToPharmacology,1,agonist
A1BG,LY293284,GuideToPharmacology,1,agonist
A1BG,U92016A,GuideToPharmacology,1,agonist
A1BG,S-14506,GuideToPharmacology,1,agonist
A1BG,PIMOZIDE,GuideToPharmacology,1,inhibitor
A1BG,SDZ-216525,GuideToPharmacology,1,inhibitor
A2MP1,5-MEOT,GuideToPharmacology,1,agonist
A2MP1,ZOLMITRIPTAN,GuideToPharmacology,1,agonist
A2MP1,LISURIDE,GuideToPharmacology,1,agonist
A2MP1,ALNIDITAN,GuideToPharmacology,1,agonist
A2MP1,[3H]8-OH-DPAT,GuideToPharmacology,1,agonist
A12M1,TRYPTAMINE,GuideToPharmacology,1,agonist
A12M1,SUMATRIPTAN,GuideToPharmacology,1,agonist
A12M1,5-MEOT,GuideToPharmacology,1,agonist
A12M3,SB 224289,GuideToPharmacology,1,inhibitor
A12M3,TRIFLUOPERAZINE,GuideToPharmacology,1,inhibitor
A12M3,METITEPINE,GuideToPharmacology,1,inhibitor
A12M4,[3H]LSD,GuideToPharmacology,1,agonist
A12M4,HALOPERIDOL DECANOATE,GuideToPharmacology,1,inhibitor
HTR2C,5-MEO-DMT,GuideToPharmacology,1,agonist
HTR2C,(+)-LSD,GuideToPharmacology,1,agonist
NAT2,METITEPINE,GuideToPharmacology,1,inhibitor
NATP,DONITRIPTAN,GuideToPharmacology,1,agonist
NAT2,MPDT,GuideToPharmacology,1,inhibitor
NATP,AMOXAPINE,GuideToPharmacology,1,inhibitor
SERPINA3,METITEPINE,GuideToPharmacology,1,inhibitor
SERPINA3,MPDT,GuideToPharmacology,1,inhibitor
SERPINA3,E55888,GuideToPharmacology,1,agonist
CREB1,ZILEUTON,GuideToPharmacology,1,inhibitor
CA9,ENCEQUIDAR,GuideToPharmacology,1,inhibitor
DNCM,ML347,GuideToPharmacology,1,inhibitor
CCR2,A134974,GuideToPharmacology,1,inhibitor
DFFB,COMPOUND 15C [PMID: 21536437],GuideToPharmacology,1,inhibitor
COL1AR,FD1,GuideToPharmacology,1,activator
HDGF,TDI-11861,GuideToPharmacology,1,inhibitor
FRA17B,4-ACRYLOYLPHENOL,GuideToPharmacology,1,inhibitor
CSTF3,MS15,GuideToPharmacology,1,inhibitor
ABCB7,NAN 190,GuideToPharmacology,1,inhibitor
ABCB7,LISURIDE,GuideToPharmacology,1,inhibitor
DAPK3,LISINOPRIL ANHYDROUS,GuideToPharmacology,1,inhibitor
DAPK3,FASIDOTRIL,GuideToPharmacology,1,inhibitor
DAPK3,SPIRAPRIL,GuideToPharmacology,1,inhibitor
DAPK3,MOEXIPRIL,GuideToPharmacology,1,inhibitor
ACADSB,ML233,GuideToPharmacology,1,agonist
ACADSB,ELABELA/TODDLER-32,GuideToPharmacology,1,agonist
BTN1A1,PHLORETIN,GuideToPharmacology,1,inhibitor
ACADSB,MM54,GuideToPharmacology,1,inhibitor
GSTP1P1,TCDD,GuideToPharmacology,1,agonist
CMR1A,COMPOUND 9 [PMID: 23472952],GuideToPharmacology,1,inhibitor
BTD,ASPIRIN,GuideToPharmacology,1,blocker
ABAT,MRS5151,GuideToPharmacology,1,agonist
ABAT,PSB-10,GuideToPharmacology,1,inhibitor
ABAT,MEFLOQUINE,GuideToPharmacology,1,inhibitor
ABCA1,MRS1088,GuideToPharmacology,1,inhibitor
ABCA1,MRS1065,GuideToPharmacology,1,inhibitor
ABCA1,MRE 3008F20,GuideToPharmacology,1,inhibitor
ABCA1,MRS928,GuideToPharmacology,1,inhibitor
ABCA2,CAFFEINE,GuideToPharmacology,1,inhibitor
ABCA2,DERENOFYLLINE,GuideToPharmacology,1,inhibitor
ABCA2,AS70,GuideToPharmacology,1,inhibitor
ABCA2,LAS38096,GuideToPharmacology,1,inhibitor
ABCA2,LUF5981,GuideToPharmacology,1,inhibitor
ABCA2,PRELADENANT,GuideToPharmacology,1,inhibitor
ABCA3,CGS 15943,GuideToPharmacology,1,inhibitor
ABCA3,FLAVONE,GuideToPharmacology,1,inhibitor
ABCA3,DEXNIGULDIPINE,GuideToPharmacology,1,inhibitor
ABCA3,MPC-MECA,GuideToPharmacology,1,agonist
ATR,GARTISERTIB,GuideToPharmacology,1,inhibitor
EEF1B2P2,KU-60019,GuideToPharmacology,1,inhibitor
ATR,DACTOLISIB,GuideToPharmacology,1,inhibitor
EEF1G,COMPOUND 10 [PMID: 19402633],GuideToPharmacology,1,inhibitor
GRIK5,PF-8380,GuideToPharmacology,1,inhibitor
EEF1G,TAK-632,GuideToPharmacology,1,inhibitor
GRIK5,BI-2545,GuideToPharmacology,1,inhibitor
EEF1G,TOZASERTIB,GuideToPharmacology,1,inhibitor
EEF2,BI-847325,GuideToPharmacology,1,inhibitor
ACAT2,RANATENSIN,GuideToPharmacology,1,agonist
ACAT2,[125I]GRP (HUMAN),GuideToPharmacology,1,agonist
ACAT2,"[D-PHE6, LEU13, CPA14,&PSI;13-14]BOMBESIN-(6-14)",GuideToPharmacology,1,inhibitor
ACAT2,"[D-ARG1,D-TRP7,9,LEU11]SUBSTANCE P",GuideToPharmacology,1,inhibitor
FMOD,COMPOUND 3L [PMID: 30637955],GuideToPharmacology,1,inhibitor
FMOD,EXAMPLE 98 [WO2011020806],GuideToPharmacology,1,inhibitor
FMO5,AZ3971,GuideToPharmacology,1,inhibitor
ABO,PROPRANOLOL HYDROCHLORIDE,GuideToPharmacology,1,inhibitor
ABO,NDD-825,GuideToPharmacology,1,inhibitor
ABR,PROPRANOLOL HYDROCHLORIDE,GuideToPharmacology,1,inhibitor
ACAA1,BRL 37344,GuideToPharmacology,1,agonist
AMFR,U75302,GuideToPharmacology,1,inhibitor
AMFR,ONO-4057,GuideToPharmacology,1,inhibitor
EEGV1,JNJ-64264681,GuideToPharmacology,1,inhibitor
EFNA2,CCT196969,GuideToPharmacology,1,inhibitor
EFNA1,BMX-IN-1,GuideToPharmacology,1,inhibitor
DNMT1,ML347,GuideToPharmacology,1,inhibitor
EFNA2,TINLORAFENIB,GuideToPharmacology,1,inhibitor
EFNA2,TAK-632,GuideToPharmacology,1,inhibitor
GLC#,GSK2801,GuideToPharmacology,1,inhibitor
CA4,COMPOUND 5A [PMID: 31287314],GuideToPharmacology,1,inhibitor
ACP5,SB-423562,GuideToPharmacology,1,modulator
BRINP1,VRT-043198,GuideToPharmacology,1,inhibitor
ACP5,ATF936,GuideToPharmacology,1,modulator
FOLR2L,UAWJ9-36-3,GuideToPharmacology,1,inhibitor
FOLR2,RELACATIB,GuideToPharmacology,1,inhibitor
ACRV1,AM2201,GuideToPharmacology,1,agonist
CNR2,GW405833,GuideToPharmacology,1,agonist
ACRV1,TARANABANT,GuideToPharmacology,1,inhibitor
ACTA1,CCL4,GuideToPharmacology,1,inhibitor
ACTBP7,CCL28,GuideToPharmacology,1,agonist
ACTA1,[125I]CCL2 (HUMAN),GuideToPharmacology,1,agonist
HLA-DRB4,ATIBUCLIMAB,GuideToPharmacology,1,antibody
ACTBP2,[3H]MARAVIROC,GuideToPharmacology,1,inhibitor
ACTBP2,CENICRIVIROC,GuideToPharmacology,1,inhibitor
